Date,Max Temp,Min Temp,Avg Temp,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth,Cancellations,load_forecast,Number of Flights,Month,TemperatureRange,LogPrecipitation,AvgTemp_7dayRolling
2021-11-01,63.0,46.0,54.5,6.7,10.0,0.0,0.0,0.0,0.0,7.0,5323.8,694.0,11.0,17.0,0.0,54.5
2021-11-02,58.0,44.0,51.0,3.7,14.0,0.0,0.06,0.0,0.0,0.0,5594.25,645.0,11.0,14.0,0.05826890812397577,51.0
2021-11-03,58.0,40.0,49.0,2.1,16.0,0.0,0.0,0.0,0.0,0.0,5622.071429,653.0,11.0,18.0,0.0,49.0
2021-11-04,67.0,39.0,53.0,6.5,12.0,0.0,0.0,0.0,0.0,2.0,5750.125,680.0,11.0,28.0,0.0,53.0
2021-11-05,66.0,41.0,53.5,7.4,11.0,0.0,0.0,0.0,0.0,4.0,5484.470588,676.0,11.0,25.0,0.0,53.5
2021-11-06,67.0,48.0,57.5,11.8,7.0,0.0,0.0,0.0,0.0,1.0,5387.933333,612.0,11.0,19.0,0.0,57.5
2021-11-07,54.0,42.0,48.0,2.7,17.0,0.0,0.0,0.0,0.0,3.0,5590.384615,661.0,11.0,12.0,0.0,52.357142857142854
2021-11-08,50.0,38.0,44.0,-0.9,21.0,0.0,0.0,0.0,0.0,4.0,5576.555556,658.0,11.0,12.0,0.0,50.857142857142854
2021-11-09,50.0,37.0,43.5,-1.0,21.0,0.0,0.25,0.0,0.0,2.0,5860.578947,628.0,11.0,13.0,0.22314355131420976,49.785714285714285
2021-11-10,52.0,39.0,45.5,1.5,19.0,0.0,1e-05,0.0,0.0,2.0,6079.454545,637.0,11.0,13.0,9.99995000033333e-06,49.285714285714285
2021-11-11,51.0,39.0,45.0,1.4,20.0,0.0,1e-05,0.0,0.0,2.0,5995.588235,664.0,11.0,12.0,9.99995000033333e-06,48.142857142857146
2021-11-12,62.0,46.0,54.0,10.8,11.0,0.0,0.0,0.0,0.0,0.0,5705.222222,662.0,11.0,16.0,0.0,48.214285714285715
2021-11-13,63.0,42.0,52.5,9.7,12.0,0.0,0.0,0.0,0.0,0.0,5645.714286,599.0,11.0,21.0,0.0,47.5
2021-11-14,66.0,43.0,54.5,12.1,10.0,0.0,0.0,0.0,0.0,2.0,5862.294118,663.0,11.0,23.0,0.0,48.42857142857143
2021-11-15,66.0,42.0,54.0,12.1,11.0,0.0,0.0,0.0,0.0,0.0,6040.941176,659.0,11.0,24.0,0.0,49.857142857142854
2021-11-16,61.0,33.0,47.0,5.5,18.0,0.0,1e-05,0.0,0.0,0.0,5925.6,629.0,11.0,28.0,9.99995000033333e-06,50.357142857142854
2021-11-17,42.0,28.0,35.0,-6.1,30.0,0.0,0.0,0.0,0.0,1.0,6064.733333,640.0,11.0,14.0,0.0,48.857142857142854
2021-11-18,45.0,28.0,36.5,-4.2,28.0,0.0,0.0,0.0,0.0,0.0,6066.0,666.0,11.0,17.0,0.0,47.642857142857146
2021-11-19,48.0,36.0,42.0,1.8,23.0,0.0,0.03,0.0,0.0,0.0,5849.125,673.0,11.0,12.0,0.0295588022415444,45.92857142857143
2021-11-20,48.0,34.0,41.0,1.2,24.0,0.0,1e-05,0.0,0.0,1.0,5829.0,633.0,11.0,14.0,9.99995000033333e-06,44.285714285714285
2021-11-21,47.0,28.0,37.5,-1.9,27.0,0.0,0.0,0.0,0.0,1.0,5944.65,670.0,11.0,19.0,0.0,41.857142857142854
2021-11-22,48.0,30.0,39.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,6001.846154,670.0,11.0,18.0,0.0,39.714285714285715
2021-11-23,50.0,28.0,39.0,0.4,26.0,0.0,0.0,0.0,0.0,2.0,6020.6,680.0,11.0,22.0,0.0,38.57142857142857
2021-11-24,42.0,30.0,36.0,-2.2,29.0,0.0,0.0,0.0,0.0,1.0,5846.357143,695.0,11.0,12.0,0.0,38.714285714285715
2021-11-25,46.0,26.0,36.0,-1.8,29.0,0.0,0.0,0.0,0.0,3.0,5622.9375,405.0,11.0,20.0,0.0,38.642857142857146
2021-11-26,46.0,27.0,36.5,-0.9,28.0,0.0,0.0,0.0,0.0,2.0,5728.333333,502.0,11.0,19.0,0.0,37.857142857142854
2021-11-27,50.0,27.0,38.5,1.5,26.0,0.0,0.0,0.0,0.0,0.0,5586.142857,678.0,11.0,23.0,0.0,37.5
2021-11-28,54.0,30.0,42.0,5.4,23.0,0.0,0.0,0.0,0.0,0.0,5753.333333,694.0,11.0,24.0,0.0,38.142857142857146
2021-11-29,55.0,31.0,43.0,6.8,22.0,0.0,0.0,0.0,0.0,2.0,6173.5625,687.0,11.0,24.0,0.0,38.714285714285715
2021-11-30,50.0,30.0,40.0,4.1,25.0,0.0,0.0,0.0,0.0,0.0,6364.578947,646.0,11.0,20.0,0.0,38.857142857142854
2021-12-01,55.0,30.0,42.5,7.0,22.0,0.0,0.0,0.0,0.0,1.0,6189.428571,626.0,12.0,25.0,0.0,39.785714285714285
2021-12-02,57.0,30.0,43.5,8.3,21.0,0.0,0.0,0.0,0.0,0.0,6158.142857,646.0,12.0,27.0,0.0,40.857142857142854
2021-12-03,52.0,30.0,41.0,6.2,24.0,0.0,0.0,0.0,0.0,0.0,6057.5,638.0,12.0,22.0,0.0,41.5
2021-12-04,56.0,30.0,43.0,8.5,22.0,0.0,0.0,0.0,0.0,0.0,5973.615385,516.0,12.0,26.0,0.0,42.142857142857146
2021-12-05,55.0,32.0,43.5,9.3,21.0,0.0,0.0,0.0,0.0,1.0,6378.1875,640.0,12.0,23.0,0.0,42.357142857142854
2021-12-06,43.0,29.0,36.0,2.1,29.0,0.0,0.0,0.0,0.0,0.0,6394.0,632.0,12.0,14.0,0.0,41.357142857142854
2021-12-07,52.0,33.0,42.5,8.9,22.0,0.0,0.0,0.0,0.0,0.0,6447.333333,592.0,12.0,19.0,0.0,41.714285714285715
2021-12-08,52.0,32.0,42.0,8.7,23.0,0.0,1e-05,0.0,0.0,1.0,6611.0,604.0,12.0,20.0,9.99995000033333e-06,41.642857142857146
2021-12-09,46.0,28.0,37.0,3.9,28.0,0.0,0.53,1.4,0.0,7.0,6452.727273,642.0,12.0,18.0,0.4252677354043441,40.714285714285715
2021-12-10,32.0,25.0,28.5,-4.3,36.0,0.0,0.04,0.8,1.0,3.0,5979.923077,632.0,12.0,7.0,0.039220713153281295,38.92857142857143
2021-12-11,32.0,22.0,27.0,-5.6,38.0,0.0,0.0,0.0,1.0,1.0,5964.058824,510.0,12.0,10.0,0.0,36.642857142857146
2021-12-12,49.0,32.0,40.5,8.1,24.0,0.0,0.0,0.0,1.0,0.0,6393.733333,640.0,12.0,17.0,0.0,36.214285714285715
2021-12-13,50.0,39.0,44.5,12.3,20.0,0.0,0.0,0.0,0.0,0.0,6443.941176,632.0,12.0,11.0,0.0,37.42857142857143
2021-12-14,56.0,32.0,44.0,12.0,21.0,0.0,0.44,4.5,0.0,29.0,6647.578947,594.0,12.0,24.0,0.3646431135879093,37.642857142857146
2021-12-15,33.0,21.0,27.0,-4.8,38.0,0.0,0.08,4.2,8.0,49.0,6711.6875,603.0,12.0,12.0,0.07696104113612832,35.5
2021-12-16,34.0,28.0,31.0,-0.6,34.0,0.0,1e-05,0.1,7.0,24.0,6689.666667,660.0,12.0,6.0,9.99995000033333e-06,34.642857142857146
2021-12-17,37.0,25.0,31.0,-0.5,34.0,0.0,1e-05,1e-05,6.0,3.0,6510.85,664.0,12.0,12.0,9.99995000033333e-06,35.0
2021-12-18,36.0,20.0,28.0,-3.3,37.0,0.0,0.0,0.0,4.0,5.0,6340.214286,632.0,12.0,16.0,0.0,35.142857142857146
2021-12-19,34.0,18.0,26.0,-5.2,39.0,0.0,0.0,0.0,4.0,1.0,6713.411765,656.0,12.0,16.0,0.0,33.07142857142857
2021-12-20,39.0,22.0,30.5,-0.6,34.0,0.0,0.0,0.0,3.0,0.0,6608.75,660.0,12.0,17.0,0.0,31.071428571428573
2021-12-21,38.0,22.0,30.0,-1.0,35.0,0.0,0.0,0.0,3.0,0.0,6524.117647,654.0,12.0,16.0,0.0,29.071428571428573
2021-12-22,32.0,14.0,23.0,-7.9,42.0,0.0,0.0,0.0,3.0,0.0,6729.9375,662.0,12.0,18.0,0.0,28.5
2021-12-23,50.0,28.0,39.0,8.2,26.0,0.0,0.11,0.0,3.0,10.0,6729.666667,681.0,12.0,22.0,0.10436001532424277,29.642857142857142
2021-12-24,46.0,35.0,40.5,9.7,24.0,0.0,0.02,1e-05,0.0,27.0,6427.333333,506.0,12.0,11.0,0.019802627296179712,31.0
2021-12-25,49.0,35.0,42.0,11.3,23.0,0.0,0.0,0.0,0.0,36.0,5871.230769,487.0,12.0,14.0,0.0,33.0
2021-12-26,43.0,29.0,36.0,5.3,29.0,0.0,0.13,1.5,2.0,107.0,6063.5,677.0,12.0,14.0,0.12221763272424921,34.42857142857143
2021-12-27,39.0,22.0,30.5,-0.1,34.0,0.0,0.13,3.0,1.0,84.0,6343.5,678.0,12.0,17.0,0.12221763272424921,34.42857142857143
2021-12-28,26.0,19.0,22.5,-8.1,42.0,0.0,0.02,0.4,3.0,42.0,6190.2,668.0,12.0,7.0,0.019802627296179712,33.357142857142854
2021-12-29,34.0,16.0,25.0,-5.6,40.0,0.0,0.0,0.0,2.0,36.0,6212.818182,674.0,12.0,18.0,0.0,33.642857142857146
2021-12-30,43.0,31.0,37.0,6.4,28.0,0.0,0.14,2.0,2.0,54.0,6343.727273,681.0,12.0,12.0,0.13102826240640408,33.357142857142854
2021-12-31,33.0,14.0,23.5,-7.1,41.0,0.0,0.2,3.6,5.0,39.0,6031.631579,512.0,12.0,19.0,0.18232155679395465,30.928571428571427
2022-01-01,24.0,9.0,16.5,-14.1,48.0,0.0,0.0,0.0,4.0,31.0,6020.25,588.0,1.0,15.0,0.0,27.285714285714285
2022-01-02,28.0,10.0,19.0,-11.6,46.0,0.0,0.0,0.0,2.0,57.0,5292.769231,596.0,1.0,18.0,0.0,24.857142857142858
2022-01-03,41.0,13.0,27.0,-3.6,38.0,0.0,0.0,0.0,2.0,38.0,5421.285714,617.0,1.0,28.0,0.0,24.357142857142858
2022-01-04,41.0,27.0,34.0,3.4,31.0,0.0,1e-05,1e-05,2.0,22.0,5367.714286,623.0,1.0,14.0,9.99995000033333e-06,26.0
2022-01-05,42.0,30.0,36.0,5.3,29.0,0.0,0.35,1e-05,1.0,21.0,5406.588235,523.0,1.0,12.0,0.3001045924503381,27.571428571428573
2022-01-06,51.0,35.0,43.0,12.3,22.0,0.0,0.03,0.0,0.0,21.0,5274.2,576.0,1.0,16.0,0.0295588022415444,28.428571428571427
2022-01-07,58.0,40.0,49.0,18.3,16.0,0.0,0.0,0.0,0.0,17.0,4968.666667,570.0,1.0,18.0,0.0,32.07142857142857
2022-01-08,44.0,30.0,37.0,6.2,28.0,0.0,0.01,0.0,0.0,7.0,4962.6,544.0,1.0,14.0,0.009950330853168083,35.0
2022-01-09,40.0,25.0,32.5,1.7,32.0,0.0,0.0,0.0,0.0,15.0,5400.157895,600.0,1.0,15.0,0.0,36.92857142857143
2022-01-10,41.0,24.0,32.5,1.6,32.0,0.0,0.0,0.0,0.0,0.0,5420.1875,622.0,1.0,17.0,0.0,37.714285714285715
2022-01-11,41.0,24.0,32.5,1.6,32.0,0.0,0.0,0.0,0.0,4.0,5452.4375,621.0,1.0,17.0,0.0,37.5
2022-01-12,45.0,26.0,35.5,4.5,29.0,0.0,0.0,0.0,0.0,1.0,5519.315789,530.0,1.0,19.0,0.0,37.42857142857143
2022-01-13,43.0,27.0,35.0,4.0,30.0,0.0,0.0,0.0,0.0,5.0,5510.727273,620.0,1.0,16.0,0.0,36.285714285714285
2022-01-14,41.0,27.0,34.0,2.9,31.0,0.0,0.0,0.0,0.0,5.0,5074.714286,623.0,1.0,14.0,0.0,34.142857142857146
2022-01-15,45.0,25.0,35.0,3.8,30.0,0.0,0.0,0.0,0.0,3.0,5068.266667,590.0,1.0,20.0,0.0,33.857142857142854
2022-01-16,41.0,22.0,31.5,0.3,33.0,0.0,0.0,0.0,0.0,4.0,5174.882353,598.0,1.0,19.0,0.0,33.714285714285715
2022-01-17,37.0,23.0,30.0,-1.3,35.0,0.0,0.0,0.0,0.0,0.0,5451.538462,622.0,1.0,14.0,0.0,33.357142857142854
2022-01-18,40.0,25.0,32.5,1.1,32.0,0.0,0.0,0.0,0.0,6.0,5687.388889,629.0,1.0,15.0,0.0,33.357142857142854
2022-01-19,36.0,26.0,31.0,-0.5,34.0,0.0,0.0,0.0,0.0,8.0,5704.9375,540.0,1.0,10.0,0.0,32.714285714285715
2022-01-20,39.0,23.0,31.0,-0.5,34.0,0.0,0.06,0.6,0.0,6.0,5659.125,627.0,1.0,16.0,0.05826890812397577,32.142857142857146
2022-01-21,40.0,27.0,33.5,1.9,31.0,0.0,1e-05,1e-05,1.0,5.0,5350.846154,624.0,1.0,13.0,9.99995000033333e-06,32.07142857142857
2022-01-22,36.0,22.0,29.0,-2.7,36.0,0.0,0.0,0.0,0.0,2.0,5342.8125,618.0,1.0,14.0,0.0,31.214285714285715
2022-01-23,37.0,21.0,29.0,-2.8,36.0,0.0,0.0,0.0,0.0,10.0,5548.285714,632.0,1.0,16.0,0.0,30.857142857142858
2022-01-24,43.0,23.0,33.0,1.1,32.0,0.0,0.0,0.0,0.0,7.0,5659.611111,375.0,1.0,20.0,0.0,31.285714285714285
2022-01-25,39.0,27.0,33.0,1.0,32.0,0.0,0.02,0.3,0.0,5.0,5743.857143,516.0,1.0,12.0,0.019802627296179712,31.357142857142858
2022-01-26,39.0,22.0,30.5,-1.7,34.0,0.0,0.0,0.0,0.0,2.0,5707.666667,606.0,1.0,17.0,0.0,31.285714285714285
2022-01-27,35.0,20.0,27.5,-4.8,37.0,0.0,0.0,0.0,0.0,7.0,5362.705882,639.0,1.0,15.0,0.0,30.785714285714285
2022-01-28,39.0,21.0,30.0,-2.4,35.0,0.0,0.0,0.0,0.0,9.0,5388.0,638.0,1.0,18.0,0.0,30.285714285714285
2022-01-29,38.0,19.0,28.5,-4.1,36.0,0.0,0.0,0.0,0.0,20.0,5258.6,584.0,1.0,19.0,0.0,30.214285714285715
2022-01-30,39.0,18.0,28.5,-4.2,36.0,0.0,0.0,0.0,0.0,11.0,5581.5,581.0,1.0,21.0,0.0,30.142857142857142
2022-01-31,45.0,21.0,33.0,0.1,32.0,0.0,0.0,0.0,0.0,0.0,5641.714286,599.0,1.0,24.0,0.0,30.142857142857142
2022-02-01,33.0,20.0,26.5,-6.5,38.0,0.0,0.0,0.0,0.0,8.0,5694.52381,601.0,2.0,13.0,0.0,29.214285714285715
2022-02-02,26.0,15.0,20.5,-12.7,44.0,0.0,0.07,0.7,1.0,22.0,5760.5625,510.0,2.0,11.0,0.06765864847381481,27.785714285714285
2022-02-03,29.0,14.0,21.5,-11.9,43.0,0.0,0.0,0.0,1e-05,59.0,5743.294118,597.0,2.0,15.0,0.0,26.928571428571427
2022-02-04,36.0,17.0,26.5,-7.1,38.0,0.0,0.0,0.0,1e-05,16.0,5601.363636,603.0,2.0,19.0,0.0,26.428571428571427
2022-02-05,43.0,20.0,31.5,-2.3,33.0,0.0,0.0,0.0,0.0,9.0,5409.65,570.0,2.0,23.0,0.0,26.857142857142858
2022-02-06,39.0,21.0,30.0,-4.0,35.0,0.0,0.0,0.0,0.0,8.0,5686.888889,579.0,2.0,18.0,0.0,27.071428571428573
2022-02-07,47.0,24.0,35.5,1.2,29.0,0.0,0.0,0.0,0.0,2.0,5925.9,594.0,2.0,23.0,0.0,27.428571428571427
2022-02-08,47.0,24.0,35.5,1.0,29.0,0.0,0.0,0.0,0.0,0.0,5629.933333,604.0,2.0,23.0,0.0,28.714285714285715
2022-02-09,48.0,29.0,38.5,3.7,26.0,0.0,0.0,0.0,0.0,0.0,5796.166667,514.0,2.0,19.0,0.0,31.285714285714285
2022-02-10,51.0,28.0,39.5,4.5,25.0,0.0,0.0,0.0,0.0,0.0,5944.076923,598.0,2.0,23.0,0.0,33.857142857142854
2022-02-11,53.0,30.0,41.5,6.2,23.0,0.0,0.0,0.0,0.0,5.0,5922.8125,601.0,2.0,23.0,0.0,36.0
2022-02-12,50.0,26.0,38.0,2.4,27.0,0.0,0.0,0.0,0.0,1.0,5692.833333,562.0,2.0,24.0,0.0,36.92857142857143
2022-02-13,56.0,27.0,41.5,5.6,23.0,0.0,0.0,0.0,0.0,0.0,6092.066667,573.0,2.0,29.0,0.0,38.57142857142857
2022-02-14,60.0,30.0,45.0,8.8,20.0,0.0,0.0,0.0,0.0,0.0,5864.818182,617.0,2.0,30.0,0.0,39.92857142857143
2022-02-15,52.0,36.0,44.0,7.5,21.0,0.0,1e-05,0.0,0.0,0.0,6182.230769,630.0,2.0,16.0,9.99995000033333e-06,41.142857142857146
2022-02-16,36.0,28.0,32.0,-4.9,33.0,0.0,0.06,0.4,0.0,4.0,6138.133333,535.0,2.0,8.0,0.05826890812397577,40.214285714285715
2022-02-17,41.0,23.0,32.0,-5.2,33.0,0.0,0.0,0.0,0.0,11.0,6169.333333,592.0,2.0,18.0,0.0,39.142857142857146
2022-02-18,50.0,28.0,39.0,1.5,26.0,0.0,0.0,0.0,0.0,4.0,6077.473684,600.0,2.0,22.0,0.0,38.785714285714285
2022-02-19,55.0,30.0,42.5,4.6,22.0,0.0,0.0,0.0,0.0,0.0,5957.5,592.0,2.0,25.0,0.0,39.42857142857143
2022-02-20,57.0,33.0,45.0,6.8,20.0,0.0,0.0,0.0,0.0,1.0,6062.307692,621.0,2.0,24.0,0.0,39.92857142857143
2022-02-21,41.0,28.0,34.5,-4.1,30.0,0.0,0.02,0.5,0.0,8.0,6188.142857,640.0,2.0,13.0,0.019802627296179712,38.42857142857143
2022-02-22,38.0,23.0,30.5,-8.5,34.0,0.0,0.03,0.9,1.0,3.0,5954.2,636.0,2.0,15.0,0.0295588022415444,36.5
2022-02-23,28.0,20.0,24.0,-15.3,41.0,0.0,0.05,1.5,2.0,26.0,6046.5,488.0,2.0,8.0,0.048790164169432,35.357142857142854
2022-02-24,30.0,13.0,21.5,-18.2,43.0,0.0,1e-05,0.3,2.0,23.0,5872.235294,484.0,2.0,17.0,9.99995000033333e-06,33.857142857142854
2022-02-25,30.0,12.0,21.0,-19.1,44.0,0.0,0.04,1.0,1.0,3.0,5471.266667,641.0,2.0,18.0,0.039220713153281295,31.285714285714285
2022-02-26,36.0,16.0,26.0,-14.4,39.0,0.0,0.0,0.0,0.0,3.0,5674.352941,627.0,2.0,20.0,0.0,28.928571428571427
2022-02-27,41.0,21.0,31.0,-9.8,34.0,0.0,0.0,0.0,0.0,2.0,6109.176471,628.0,2.0,20.0,0.0,26.928571428571427
2022-02-28,50.0,22.0,36.0,-5.2,29.0,0.0,0.0,0.0,0.0,0.0,6236.857143,634.0,2.0,28.0,0.0,27.142857142857142
2022-03-01,59.0,30.0,44.5,3.0,20.0,0.0,0.0,0.0,0.0,0.0,6291.058824,635.0,3.0,29.0,0.0,29.142857142857142
2022-03-02,65.0,34.0,49.5,7.6,15.0,0.0,0.0,0.0,0.0,0.0,6122.846154,487.0,3.0,31.0,0.0,32.785714285714285
2022-03-03,71.0,42.0,56.5,14.2,8.0,0.0,0.0,0.0,0.0,0.0,6191.764706,505.0,3.0,29.0,0.0,37.785714285714285
2022-03-04,60.0,46.0,53.0,10.4,12.0,0.0,1e-05,0.0,0.0,4.0,5877.722222,641.0,3.0,14.0,9.99995000033333e-06,42.357142857142854
2022-03-05,51.0,32.0,41.5,-1.4,23.0,0.0,0.76,3.8,0.0,3.0,6365.1875,618.0,3.0,19.0,0.5653138090500605,44.57142857142857
2022-03-06,38.0,25.0,31.5,-11.8,33.0,0.0,0.39,4.3,6.0,2.0,6420.05,602.0,3.0,13.0,0.3293037471426004,44.642857142857146
2022-03-07,35.0,20.0,27.5,-16.1,37.0,0.0,0.0,0.0,5.0,2.0,6324.333333,628.0,3.0,15.0,0.0,43.42857142857143
2022-03-08,39.0,28.0,33.5,-10.4,31.0,0.0,0.16,0.8,4.0,16.0,6123.066667,631.0,3.0,11.0,0.1484200051182733,41.857142857142854
2022-03-09,39.0,27.0,33.0,-11.3,32.0,0.0,0.07,0.6,3.0,30.0,6266.058824,539.0,3.0,12.0,0.06765864847381481,39.5
2022-03-10,32.0,20.0,26.0,-18.6,39.0,0.0,0.0,0.0,2.0,0.0,6066.222222,639.0,3.0,12.0,0.0,35.142857142857146
2022-03-11,44.0,20.0,32.0,-12.9,33.0,0.0,0.0,0.0,2.0,0.0,5998.0,624.0,3.0,24.0,0.0,32.142857142857146
2022-03-12,55.0,34.0,44.5,-0.6,20.0,0.0,0.0,0.0,1.0,6.0,5955.882353,579.0,3.0,21.0,0.0,32.57142857142857
2022-03-13,51.0,38.0,44.5,-0.9,20.0,0.0,0.1,0.0,0.0,7.0,6169.533333,586.0,3.0,13.0,0.09531017980432487,34.42857142857143
2022-03-14,54.0,33.0,43.5,-2.2,21.0,0.0,0.0,0.0,0.0,0.0,6200.466667,620.0,3.0,21.0,0.0,36.714285714285715
2022-03-15,63.0,36.0,49.5,3.6,15.0,0.0,0.01,0.0,0.0,0.0,6102.25,626.0,3.0,27.0,0.009950330853168083,39.0
2022-03-16,53.0,36.0,44.5,-1.7,20.0,0.0,1e-05,0.0,0.0,0.0,6064.736842,515.0,3.0,17.0,9.99995000033333e-06,40.642857142857146
2022-03-17,52.0,32.0,42.0,-4.4,23.0,0.0,0.0,0.0,0.0,2.0,6180.384615,558.0,3.0,20.0,0.0,42.92857142857143
2022-03-18,57.0,35.0,46.0,-0.6,19.0,0.0,0.0,0.0,0.0,6.0,5995.722222,628.0,3.0,22.0,0.0,44.92857142857143
2022-03-19,64.0,42.0,53.0,6.2,12.0,0.0,0.0,0.0,0.0,11.0,5937.277778,580.0,3.0,22.0,0.0,46.142857142857146
2022-03-20,56.0,34.0,45.0,-2.0,20.0,0.0,0.17,0.2,0.0,5.0,6092.833333,590.0,3.0,22.0,0.15700374880966478,46.214285714285715
2022-03-21,47.0,29.0,38.0,-9.2,27.0,0.0,0.0,0.0,0.0,6.0,6104.125,626.0,3.0,18.0,0.0,45.42857142857143
2022-03-22,54.0,31.0,42.5,-4.9,22.0,0.0,0.0,0.0,0.0,1.0,6072.733333,629.0,3.0,23.0,0.0,44.42857142857143
2022-03-23,60.0,34.0,47.0,-0.6,18.0,0.0,0.0,0.0,0.0,0.0,6182.947368,531.0,3.0,26.0,0.0,44.785714285714285
2022-03-24,69.0,40.0,54.5,6.7,10.0,0.0,0.0,0.0,0.0,1.0,6263.818182,634.0,3.0,29.0,0.0,46.57142857142857
2022-03-25,78.0,46.0,62.0,14.1,3.0,0.0,0.0,0.0,0.0,0.0,5891.285714,626.0,3.0,32.0,0.0,48.857142857142854
2022-03-26,79.0,55.0,67.0,18.9,0.0,2.0,0.0,0.0,0.0,0.0,5796.6875,580.0,3.0,24.0,0.0,50.857142857142854
2022-03-27,79.0,56.0,67.5,19.3,0.0,3.0,0.0,0.0,0.0,1.0,6048.692308,590.0,3.0,23.0,0.0,54.07142857142857
2022-03-28,69.0,55.0,62.0,13.6,3.0,0.0,0.0,0.0,0.0,2.0,6097.0,626.0,3.0,14.0,0.0,57.5
2022-03-29,61.0,47.0,54.0,5.5,11.0,0.0,1e-05,0.0,0.0,1.0,6271.916667,627.0,3.0,14.0,9.99995000033333e-06,59.142857142857146
2022-03-30,61.0,44.0,52.5,3.8,12.0,0.0,1e-05,0.0,0.0,0.0,6307.75,531.0,3.0,17.0,9.99995000033333e-06,59.92857142857143
2022-03-31,53.0,40.0,46.5,-2.3,18.0,0.0,0.01,0.0,0.0,2.0,6166.941176,636.0,3.0,13.0,0.009950330853168083,58.785714285714285
2022-04-01,58.0,35.0,46.5,-2.5,18.0,0.0,0.0,0.0,0.0,5.0,5971.052632,625.0,4.0,23.0,0.0,56.57142857142857
2022-04-02,67.0,42.0,54.5,5.4,10.0,0.0,0.0,0.0,0.0,21.0,5799.857143,580.0,4.0,25.0,0.0,54.785714285714285
2022-04-03,63.0,38.0,50.5,1.3,14.0,0.0,0.0,0.0,0.0,12.0,6119.1875,596.0,4.0,25.0,0.0,52.357142857142854
2022-04-04,63.0,41.0,52.0,2.6,13.0,0.0,1e-05,0.0,0.0,4.0,6276.333333,624.0,4.0,22.0,9.99995000033333e-06,50.92857142857143
2022-04-05,56.0,36.0,46.0,-3.5,19.0,0.0,0.09,0.1,0.0,5.0,6365.071429,625.0,4.0,20.0,0.08617769624105233,49.785714285714285
2022-04-06,49.0,30.0,39.5,-10.2,25.0,0.0,0.0,0.0,0.0,1.0,6222.416667,541.0,4.0,19.0,0.0,47.92857142857143
2022-04-07,62.0,34.0,48.0,-1.9,17.0,0.0,0.0,0.0,0.0,7.0,6322.5,634.0,4.0,28.0,0.0,48.142857142857146
